date,article_sentiment,reader_sentiment,article_emotion_intensity,reader_emotion_intensity,open,high,low,close,volume,adjusted,r,volatility,intra_day_chg,downside_risk,var1pct,lnvol_chg,amihud_ratio,amihud_zscore,illiq,hl_spread,zero_return_flag,typical_price,vwap_proxy,vwap_cum,rolls_measure,dollar_volume,kyle_lambda_proxy,amihud_impact_proxy,turnover_ratio,shares_outstanding,rolls_measure_rolling,rolls_measure_strict,rolls_measure_window,rolls_measure_min_periods,volume_zero_flag,adjusted_close,daily_return
2024-03-28,0.5,0.75,0.5895458333333333,0.3809166666666667,199.4900055,200.7200012,198.5399933,200.3000031,8628300.0,195.8234558,0.003901711,0.1334449476653499,0.010905765,0.0708570876265578,0.017769715,0.094116856,4.53e-10,-0.675658305,5.543252,0.0109202420980347,0,199.8533325333333,199.8533325333333,127.34209017594092,1.2646135947446695,1728248516.74773,4.521992744804885e-10,2.257609922525701e-12,0.003172169117647,2720000000.0,,1.2646135947446695,252,126,0,195.8234558,0.0039093329754991135
2024-04-01,0.3333333333333333,0.16666666666666666,0.4323472222222222,0.30459166666666665,199.9900055,200.9400024,198.5700073,198.9400024,7309000.0,194.493866,-0.006812893,0.1340747045366686,0.011881759,0.0716626570426514,0.017769715,-0.088320548,9.29e-10,0.033152007,5.55234,0.0118645092360999,0,199.48333736666663,199.48333736666663,127.37177522452843,1.2646135947446695,1454052477.5416,9.321238199480094e-10,4.685451938790212e-12,0.0026871323529411,2720000000.0,,1.2646135947446695,252,126,0,194.493866,-0.006789737187346767
2024-04-02,1.0,1.0,0.57965,0.397,198.3899994,199.7799988,198.0800018,198.8600006,7014700.0,194.4156647,-0.000402157,0.1339489539594943,0.008558827,0.0716673962236231,0.017769715,-0.087501299,5.73e-11,-1.265145963,5.252986,0.00854570450629,0,198.90666706666664,198.90666706666664,127.40001438015494,1.2646135947446695,1394943246.20882,5.7330605727971256e-11,2.8829631678061684e-13,0.0025789338235294,2720000000.0,,1.2646135947446695,252,126,0,194.4156647,-0.00040207591945340404
2024-04-03,0.5,0.5,0.32062708333333334,0.40919583333333337,199.0399933,199.5599976,197.6999969,198.3000031,9353400.0,193.8681793,0.01490784,0.1445709063413756,0.03554809,0.1114623654386373,0.025608028,1.145566159,3.01e-10,-0.902075876,5.044928,0.0093641480428505,0,198.5199992,198.5199992,127.4374303753788,1.2646135947446695,1854779248.99554,3.014976372228281e-10,1.5204116616719713e-12,0.00343875,2720000000.0,,1.2646135947446695,252,126,0,193.8681793,-0.0028160560047710836
2024-04-04,0.6666666666666666,0.6666666666666666,0.33675000000000005,0.3761777777777778,199.1499939,199.6799927,195.5500031,195.6499939,9243800.0,192.3931274,-0.007637623,0.1355886425678784,0.020921934,0.0735238595959594,0.017769715,0.135013019,8.23e-10,-0.124526221,5.007078,0.0208991708316083,0,196.95999656666663,196.95999656666663,127.47355860899164,1.2646135947446695,1808549413.61282,8.262427789437242e-10,4.223065702552646e-12,0.0033984558823529,2720000000.0,,1.2646135947446695,252,126,0,192.3931274,-0.007608530215355569
2024-04-05,0.0,0.0,0.22376666666666667,0.2644,196.1600037,198.1199951,195.1100006,197.4499969,6531000.0,194.1631775,0.009158109,0.1346457464823117,0.015294299,0.0717017656024503,0.017769715,-0.231253282,1.41e-09,0.74771776,5.143165,0.0153090788236631,0,196.89333086666667,196.89333086666667,127.4990371079138,1.2646135947446695,1289545929.7539,1.4022521819016992e-09,7.101809085425716e-12,0.0024011029411764,2720000000.0,,1.2646135947446695,252,126,0,194.1631775,0.009200173228225195
2024-04-08,0.0,-0.2,0.20814933333333335,0.22718566666666665,197.6199951,198.9799957,197.6199951,198.4799957,8001000.0,195.1760254,0.005202919,0.1347521316086464,0.006866956,0.0717017656024503,0.017769715,-0.004330691,6.52e-10,-0.379404435,5.044304,0.0068582986966623,0,198.3599955,198.3599955,127.53088399834944,1.2646135947446695,1588038445.5957,6.50283589551306e-10,3.2763180352653853e-12,0.002941544117647,2720000000.0,,1.2646135947446695,252,126,0,195.1760254,0.005216477774216521
2024-04-09,-0.3333333333333333,-0.6666666666666666,0.4544472222222222,0.3185033333333333,198.0700073,198.8800049,194.9100037,197.1499939,7358600.0,193.8681641,-0.011041399,0.1386046713415576,0.014427355,0.1116869013423051,0.025608028,-0.509612868,9.11e-10,0.005849939,5.070425,0.0201630367114397,0,196.9800008333333,196.9800008333333,127.55957846714338,1.2646135947446695,1450747945.11254,9.136906476775471e-10,4.634494932528362e-12,0.0027053676470588,2720000000.0,,1.2646135947446695,252,126,0,193.8681641,-0.00670093213200551
2024-04-10,0.0,0.0,0.37186666666666673,0.260825,195.5500031,197.0700073,194.1799927,195.4700012,7681400.0,192.2161255,-0.008557969,0.1357644540290512,0.014781927,0.0730472528063939,0.017769715,-0.013217134,1.11e-09,0.301866216,5.128382,0.0147732375718848,0,195.57333373333336,195.57333373333336,127.58889996362862,1.2646135947446695,1501483267.2176802,1.11411578618481e-09,5.6996765710605106e-12,0.002824044117647,2720000000.0,,1.2646135947446695,252,126,0,192.2161255,-0.008521453781074939
2024-04-12,0.05263157894736842,-0.21052631578947367,0.3225425438596491,0.24929973684210527,188.3200073,188.9299927,182.5399933,182.7899933,31506200.0,179.7472076,-0.066864339,0.194625142106034,0.034437226,0.1543574774020628,0.065055566,1.334570609,2.05e-09,1.707205979,5.265168,0.0344038530208468,0,184.7533264333333,184.7533264333333,127.72805636581664,1.2646135947446695,5759018086.90846,2.122259713961061e-09,1.1610371419391379e-11,0.0115831617647058,2720000000.0,,1.2646135947446695,252,126,0,179.7472076,-0.06467792036894926
2024-04-15,0.25,0.25,0.5246895833333334,0.2548916666666666,184.5,187.4600067,182.1999969,182.8899994,14766600.0,179.8455505,0.000546968,0.1946350449009121,0.028634474,0.1543574774020628,0.065055566,0.041172015,3.71e-11,-1.295335049,4.977258,0.0284586363078204,0,184.1833343333333,184.1833343333333,127.77469665762924,1.2646135947446695,2700663465.14004,3.704088957512224e-11,2.0253097324424965e-13,0.0054288970588235,2720000000.0,,1.2646135947446695,252,126,0,179.8455505,0.0005471178179237146
2024-04-16,0.5,0.5,0.337575,0.22333749999999997,182.8999939,183.1600037,179.6499939,180.8000031,16451800.0,177.7903442,-0.011493415,0.1937197988584982,0.019301676,0.1561443079367598,0.065055566,0.026411264,6.95e-10,-0.315901613,4.928875,0.0193490246863032,0,181.20333356666663,181.20333356666663,127.82382862571484,1.2646135947446695,2974485491.00058,6.986113981448839e-10,3.864001029681862e-12,0.0060484558823529,2720000000.0,,1.2646135947446695,252,126,0,177.7903442,-0.011427618277384144
2024-04-17,0.0,0.0,0.3005,0.17164,181.3699951,182.4199982,179.1999969,180.0800018,9017100.0,177.0823212,-0.003990299,0.1939426049118681,0.017817132,0.1563397635761921,0.065055566,-0.703154223,4.42e-10,-0.692696059,4.79511,0.0178087569472455,0,180.5666656333333,180.5666656333333,127.85039841940008,1.2646135947446695,1623799384.23078,4.4252575661798123e-10,2.4573842303125826e-12,0.0033151102941176,2720000000.0,,1.2646135947446695,252,126,0,177.0823212,-0.0039823478782600175
2024-04-18,0.5,0.5,0.46699999999999997,0.30124166666666663,181.1000061,183.3600006,179.9700012,181.25,9557700.0,178.2328339,0.006476035,0.1935966206233612,0.018711187,0.1557524968299334,0.065055566,-0.629430695,6.8e-10,-0.338006828,4.745236,0.0186607182627657,0,181.52666726666664,181.52666726666664,127.87904426774097,1.2646135947446695,1732333125.0,6.775725331408182e-10,3.738331217328653e-12,0.0035138602941176,2720000000.0,,1.2646135947446695,252,126,0,178.2328339,0.006497050028503981
2024-04-22,1.0,1.0,0.4771,0.23959999999999998,185.9900055,190.1300049,185.9799957,189.4100037,11529700.0,186.2570038,0.019243095,0.2004579654554968,0.022109798,0.1557524968299334,0.065055566,-0.048419624,1.69e-09,1.159520217,5.306166,0.022068060904414,0,188.5066681,188.5066681,127.96016324643853,1.2646135947446695,2183840519.65989,1.669002229025907e-09,8.811584374758697e-12,0.0042388602941176,2720000000.0,,1.2646135947446695,252,126,0,186.2570038,0.019429437357821433
2024-04-23,0.6666666666666666,0.6666666666666666,0.5253111111111112,0.4052138888888888,191.1300049,192.2299957,190.5200043,192.1399994,9144400.0,188.9415588,0.014310294,0.2017754906518209,0.008923169,0.1555552384757541,0.065055566,-0.172973121,1.58e-09,0.99718178,5.489336,0.0089352914435008,0,191.6299998,191.6299998,127.9926113929551,1.2646135947446695,1757005010.51336,1.5649243252701102e-09,8.144708702804913e-12,0.0033619117647058,2720000000.0,,1.2646135947446695,252,126,0,188.9415588,0.014413176123474036
2024-04-24,0.0,-1.0,0.3557,0.3159333333333334,190.5299988,193.2299957,190.1699982,193.0800018,6964900.0,189.865921,0.004880389,0.2018610745444816,0.01595369,0.1555552384757541,0.065055566,-0.448154731,7.02e-10,-0.304264655,5.391716,0.0159624285273103,0,192.15999856666667,192.15999856666667,128.0175092311566,1.2646135947446695,1344782904.53682,7.007119987365215e-10,3.6291277822876097e-12,0.002560625,2720000000.0,,1.2646135947446695,252,126,0,189.865921,0.00489231805787349
2024-04-25,0.0,0.0,0.33149999999999996,0.33089999999999997,192.25,193.9400024,191.1799927,193.3699951,9802300.0,190.1510773,0.001500756,0.1982732076881733,0.014314661,0.1555552384757541,0.065055566,-0.045128837,1.53e-10,-1.122306002,5.130709,0.0143332454046345,0,192.82999673333333,192.82999673333333,128.0528830528444,1.2646135947446695,1895470702.9687304,1.5310243514277262e-10,7.91759006166374e-13,0.0036037867647058,2720000000.0,,1.2646135947446695,252,126,0,190.1510773,0.0015018824784254203
2024-04-26,1.0,1.0,0.5798,0.32297333333333333,193.5700073,194.8699951,193.0599976,193.4900055,6413700.0,190.2690887,0.000620427,0.1965895123970251,0.009352542,0.1539445019911228,0.065055566,-0.378043685,9.68e-11,-1.206391926,4.869742,0.0093315677264466,0,193.80666606666668,193.80666606666668,128.0763561082875,1.2646135947446695,1240986848.27535,9.673464614808923e-11,4.999464747448635e-13,0.0023579779411764,2720000000.0,,1.2646135947446695,252,126,0,190.2690887,0.0006206191501814118
2024-04-29,-1.0,-1.0,0.41577500000000006,0.35756,193.4799957,194.2599945,192.4299927,193.2799988,5387800.0,190.0625763,-0.00108596,0.1963616880154599,0.009463243,0.153781756985316,0.065055566,-0.405418706,2.01e-10,-1.050464215,4.655736,0.0094649557039266,0,193.3233286666667,193.3233286666667,128.0959166938552,1.2646135947446695,1041353977.53464,2.0155907791677487e-10,1.0428346397360125e-12,0.0019808088235294,2720000000.0,,1.2646135947446695,252,126,0,190.0625763,-0.0010853702060118486
2024-04-30,0.0,0.0,0.42715000000000003,0.4283,192.8099976,194.9900055,191.6399994,191.7400055,8153700.0,188.548233,-0.007999515,0.1972090447930926,0.017422994,0.154653148013478,0.065055566,0.13245446,9.77e-10,0.104976495,4.696461,0.0173292608309924,0,192.79000346666663,192.79000346666663,128.12525481804454,1.2646135947446695,1563390482.84535,9.810901799183194e-10,5.11677350462118e-12,0.0029976838235294,2720000000.0,,1.2646135947446695,252,126,0,188.548233,-0.00796760377282113
2024-05-01,-0.3333333333333333,-0.3333333333333333,0.3731361111111111,0.2707472222222222,192.2700043,194.4600067,190.7899933,191.8600006,7445300.0,188.666214,0.000625538,0.1971259746586959,0.019108184,0.1546295855085928,0.065055566,0.000796121,8.4e-11,-1.225339135,4.457486,0.0190526328358209,0,192.3700002,192.3700002,128.15184694292773,1.2646135947446695,1428455262.46718,8.401783675607431e-11,4.3791220938875734e-13,0.0027372426470588,2720000000.0,,1.2646135947446695,252,126,0,188.666214,0.0006257337877040303
2024-05-02,1.0,1.0,0.58195,0.3651666666666667,193.0700073,193.5,189.5200043,191.6600037,6501700.0,188.4695587,0.004918333,0.157758839780529,0.008447884,0.1238855034929466,0.036101567,-0.098949721,1.6e-10,-1.111728354,4.256784,0.0207821818981687,0,191.5600026666667,191.5600026666667,128.17475816864663,1.2646135947446695,1246115846.05629,1.6040251011273975e-10,8.369117552758336e-13,0.0023903308823529,2720000000.0,,1.2646135947446695,252,126,0,188.4695587,-0.0010423450803969114
2024-05-03,1.0,1.0,0.5031599999999999,0.27607249999999994,192.0,192.5299988,188.4600067,190.5099945,8922800.0,187.3386993,-0.006018297,0.1977742522597295,0.021280448,0.1551354256215988,0.065055566,0.261136424,6.72e-10,-0.348897466,4.228491,0.0213653483883843,0,190.5,190.5,128.20564875143108,1.2646135947446695,1699882578.9246,6.744852512664183e-10,3.540419246961967e-12,0.0032804411764705,2720000000.0,,1.2646135947446695,252,126,0,187.3386993,-0.006000223101281121
2024-05-06,-1.0,-1.0,0.3415333333333333,0.3882666666666667,191.7299957,192.1999969,189.8200073,192.0,7911100.0,188.803894,0.007790674,0.1979024434439025,0.012404501,0.1549601134319657,0.065055566,0.019816216,9.89e-10,0.12202694,4.295954,0.0124600260396521,0,191.3400014,191.3400014,128.23338021388278,1.2646135947446695,1518931200.0,9.847775909797626e-10,5.129049953019597e-12,0.0029084926470588,2720000000.0,,1.2646135947446695,252,126,0,188.803894,0.007821099994153702
2024-05-07,-1.0,-1.0,0.54905,0.532775,191.6999969,192.9299927,191.6499939,191.75,7688800.0,188.5580597,-0.00130291,0.1979922915890971,0.006676223,0.1549831170405787,0.065055566,-0.000835282,1.69e-10,-1.098283532,4.109279,0.006656606399705,0,192.1099955333333,192.1099955333333,128.26063766647354,1.2646135947446695,1474327400.0,1.6945557174071375e-10,8.837317952579599e-13,0.0028267647058823,2720000000.0,,1.2646135947446695,252,126,0,188.5580597,-0.0013020615983694306
2024-05-08,1.0,1.0,0.3,0.55,191.0,196.6499939,191.0,195.6499939,9227600.0,192.3931274,0.018082173,0.1636089259278721,0.01850092,0.1222052231861284,0.036101567,0.271456157,2.2e-09,1.93253188,4.549191,0.0291499754361275,0,194.43332926666668,194.43332926666668,128.2945088218389,1.2646135947446695,1805379883.71164,2.182024470068057e-09,1.1152693780217169e-11,0.0033925,2720000000.0,,1.2646135947446695,252,126,0,192.3931274,0.02033892216594535
2024-05-09,0.0,0.0,0.8653,0.25553333333333333,195.1699982,197.5899963,195.1000061,197.5,7977300.0,194.2123413,0.009411286,0.2008261883995035,0.012682355,0.1539441806116637,0.065055566,-0.056094937,1.19e-09,0.415015998,4.647351,0.0126817091587865,0,196.7300008,196.7300008,128.32477848818493,1.2646135947446695,1575516750.0,1.1797583142165896e-09,5.973459818818175e-12,0.0029328308823529,2720000000.0,,1.2646135947446695,252,126,0,194.2123413,0.009455711462175609
2024-05-13,-1.0,-1.0,0.46496000000000004,0.5398,198.8000031,199.8500061,198.0399933,198.7299957,7049200.0,195.4218597,-0.000201351,0.1963183048760882,0.009106295,0.1539447336596559,0.065055566,-0.139674972,2.86e-11,-1.307981143,4.38618,0.0090980562604208,0,198.8733317,198.8733317,128.3817267960393,1.2646135947446695,1400887485.6884398,2.85636667990694e-11,1.4373102912047917e-13,0.0025916176470588,2720000000.0,,1.2646135947446695,252,126,0,195.4218597,-0.00020133150489076712
2024-05-20,0.3,0.3,0.34540683333333333,0.3236711666666666,204.3899994,205.8800049,195.3999939,195.5800018,17373300.0,192.324295,-0.04601556,0.2197064290693018,0.052403985,0.180278032487425,0.066092934,0.693780537,2.59e-09,2.505214935,4.963801,0.052232909845194,0,198.9533335333333,198.9533335333333,128.59129655182372,1.2646135947446695,3397870045.27194,2.64863670114486e-09,1.3542472015381995e-11,0.0063872426470588,2720000000.0,,1.2646135947446695,252,126,0,192.324295,-0.04497289831958273
2024-05-21,0.0,0.0,0.26066666666666666,0.17162,197.0,199.8999939,196.6000061,199.5200043,14420800.0,196.1987305,0.0013684,0.1596525636371359,0.007553829,0.1141457041751204,0.035976138,-0.660971285,1.4e-09,0.730246322,5.116816,0.0166455878940731,0,198.67333476666667,198.67333476666667,128.64708161718718,1.2646135947446695,2877238078.00944,1.383078123266393e-09,6.932027332892319e-12,0.0053017647058823,2720000000.0,,1.2646135947446695,252,126,0,196.1987305,0.020145325373479128
2024-05-23,-0.5,-0.5,0.3647766666666667,0.25145,197.8099976,198.3000031,196.0700073,196.9199982,8069400.0,193.6419983,-0.007033936,0.2238334781146133,0.011298841,0.1811462731131131,0.066092934,-0.447201746,8.69e-10,-0.056715174,5.000726,0.0113091550634805,0,197.0966695333333,197.0966695333333,128.71409637440692,1.2646135947446695,1589026233.47508,8.716801744863311e-10,4.4265700916827e-12,0.0029666911764705,2720000000.0,0.0689709406261227,1.2646135947446695,252,126,0,193.6419983,-0.007009256205846248
2024-05-24,1.0,1.0,0.5430666666666667,0.4208333333333334,197.75,200.7599945,197.5599976,200.7100067,7355400.0,197.3689117,0.019063541,0.2262190541022815,0.016061822,0.1811462731131131,0.066092934,-0.515967776,2.62e-09,2.546943635,5.49138,0.016067468183704,0,199.67666626666667,199.67666626666667,128.74286785410104,1.2646135947446695,1476302383.28118,2.591774886477962e-09,1.2913032733598934e-11,0.0027041911764705,2720000000.0,0.3631369926818296,1.2646135947446695,252,126,0,197.3689117,0.019246410555142424
2024-05-28,1.0,1.0,0.7281,0.5768500000000001,199.8600006,200.4100037,198.6600037,199.5,6910200.0,196.1790466,0.005067519,0.1556633710243675,0.010567635,0.1090196737810731,0.035976138,0.528766101,8.72e-10,-0.051049402,5.438278,0.0087703909968153,0,199.5233358,199.5233358,128.76981825442292,1.2646135947446695,1378584900.0,8.750659894069634e-10,4.386295686250444e-12,0.0025405147058823,2720000000.0,0.4595045345343416,1.2646135947446695,252,126,0,196.1790466,-0.006028634853135428
2024-05-29,1.0,1.0,0.49950000000000006,0.3612333333333333,198.0,198.9900055,196.8899994,198.1100006,6120000.0,194.8121948,-0.006991754,0.2267054083822723,0.010603146,0.1819357724586096,0.066092934,-0.260360625,1.14e-09,0.34520594,5.470475,0.0106093062241446,0,197.99666850000003,197.99666850000003,128.79315502411444,1.2646135947446695,1212433203.672,1.1424434640522875e-09,5.7667127383386e-12,0.00225,2720000000.0,0.4174111054609026,1.2646135947446695,252,126,0,194.8121948,-0.006967368960595244
2024-05-30,0.5,0.0,0.63515,0.39690000000000003,198.5599976,199.8500061,198.3999939,199.3300018,6829700.0,196.0118713,0.006139234,0.2262085740498133,0.007288508,0.1819357724586096,0.066092934,-0.040748782,9.02e-10,-0.007493735,5.42562,0.0072819193973634,0,199.1933339333333,199.1933339333333,128.81962946434354,1.2646135947446695,1361364113.29346,8.989024408099915e-10,4.509619388414573e-12,0.002510919117647,2720000000.0,0.4499443830311513,1.2646135947446695,252,126,0,196.0118713,0.006158118085121123
2024-05-31,0.5,1.0,0.5780000000000001,0.41552500000000003,199.3000031,203.3000031,198.3500061,202.6300049,14417900.0,199.2569427,0.016419936,0.228220027283981,0.024631139,0.1819357724586096,0.066092934,0.750985536,1.15e-09,0.359803071,5.448098,0.0246483101537048,0,201.42667136666668,201.42667136666668,128.8772248258741,1.2646135947446695,2921499147.64771,1.138857669979678e-09,5.620380212405937e-12,0.0053006985294117,2720000000.0,0.3872671013297146,1.2646135947446695,252,126,0,199.2569427,0.016555484004503684
2024-06-03,0.0,0.0,0.49475833333333336,0.3416361111111111,202.3099976,202.4199982,199.1900024,201.8200073,6444300.0,198.460434,-0.000126641,0.1560811538286725,0.00970719,0.1075355392723971,0.035976138,-0.02630494,6.2e-10,-0.426589869,5.319346,0.0160852359013691,0,201.14333596666663,201.14333596666663,128.90283799027893,1.2646135947446695,1300588673.0433898,6.21542448365222e-10,3.079686977918478e-12,0.0023692279411764,2720000000.0,0.3918251388335968,1.2646135947446695,252,126,0,198.460434,-0.003997394967558132
2024-06-04,0.0,-0.5,0.24110666666666664,0.24526750000000003,200.1600037,201.9799957,198.2799988,199.1600037,6848300.0,195.8447113,-0.013267699,0.2294540690532486,0.018531488,0.1832547524716951,0.066092934,-0.210518004,1.92e-09,1.516122276,5.604632,0.0184879675752856,0,199.80666606666668,199.80666606666668,128.929533715139,1.2646135947446695,1363907453.33871,1.937371172407751e-09,9.727712072781763e-12,0.0025177573529411,2720000000.0,0.4071258328813396,1.2646135947446695,252,126,0,195.8447113,-0.013180071449405362
2024-06-07,0.0,0.0,0.2739,0.18617999999999998,197.4299927,200.9199982,197.0099945,199.9499969,6964500.0,196.6215668,0.015320642,0.2314661696152316,0.019678916,0.1843406788248736,0.066092934,-0.049938188,2.22e-09,1.951325017,5.732313,0.0196517164914872,0,199.29332986666668,199.29332986666668,129.01656910734198,1.2646135947446695,1392551753.41005,2.1998193696604207e-09,1.1001847480700916e-11,0.0025604779411764,2720000000.0,0.1117685928488474,1.2646135947446695,252,126,0,196.6215668,0.015438605113835324
2024-06-10,0.5,0.5,0.377575,0.24712999999999996,199.2400055,200.8399963,198.4400024,199.6100006,6071200.0,196.2872314,-0.001701847,0.228253293050708,0.012034569,0.1806546049260128,0.066092934,-0.204815459,2.8e-10,-0.933350066,5.486287,0.0120216084342518,0,199.62999976666663,199.62999976666663,129.0401010932221,1.2646135947446695,1211872235.64272,2.803147647911451e-10,1.4043122285885365e-12,0.0022320588235294,2720000000.0,0.1854345481176443,1.2646135947446695,252,126,0,196.2872314,-0.0017004004466106837
2024-06-11,0.5,0.5,0.774125,0.39940833333333337,197.9100037,197.9400024,193.6000061,194.3600006,9235300.0,191.1246185,-0.026653385,0.233878330459823,0.022127597,0.1887320285356948,0.066092934,0.241080358,2.85e-09,2.891426072,6.073613,0.0221688522540857,0,195.30000303333333,195.30000303333333,129.07367318665976,1.2646135947446695,1794972913.54118,2.8860334802334523e-09,1.48489065204986e-11,0.0033953308823529,2720000000.0,,1.2646135947446695,252,126,0,191.1246185,-0.026301318038764676
2024-06-12,0.5,0.5,0.46745833333333336,0.37413928571428573,196.0,196.7200012,191.3099976,191.5299988,12751300.0,188.3417206,-0.014667693,0.2345535943976402,0.027920438,0.1911108885190892,0.066092934,0.533691253,1.14e-09,0.35032392,6.088766,0.0278844605660937,0,193.1866658666667,193.1866658666667,129.11849334913634,1.2646135947446695,2442256473.69844,1.150290009646075e-09,6.005795524737797e-12,0.0046879779411764,2720000000.0,,1.2646135947446695,252,126,0,188.3417206,-0.014560645937927608
2024-06-13,1.0,1.0,0.47679999999999995,0.41009999999999996,192.3200073,194.5800018,190.8800049,193.6600037,8587800.0,190.4362793,0.011059671,0.2353372572369524,0.019171961,0.1911108885190892,0.066092934,-0.019348049,1.29e-09,0.578347659,6.131739,0.0191978251216068,0,193.04000346666663,193.04000346666663,129.14857470693275,1.2646135947446695,1663113379.77486,1.2878351847970375e-09,6.649980172426474e-12,0.0031572794117647,2720000000.0,,1.2646135947446695,252,126,0,190.4362793,0.011121055352618425
2024-06-18,1.0,1.0,0.5318,0.4133,194.6000061,197.9600067,194.1300049,197.0,9023000.0,193.7206573,0.010306738,0.2320282696818368,0.019560785,0.1894320324696495,0.066092934,-0.023183133,1.15e-09,0.359686481,5.711718,0.0195363395480081,0,196.3633372,196.3633372,129.23707359108147,1.2646135947446695,1777531000.0,1.1422739665299791e-09,5.798345007766391e-12,0.0033172794117647,2720000000.0,,1.2646135947446695,252,126,0,193.7206573,0.010360035069242102
2024-06-21,1.0,1.0,0.321875,0.26370000000000005,196.7100067,197.1699982,194.2200012,196.3000031,20972500.0,193.0323181,-0.012001071,0.2330101798714302,0.015012325,0.1900898860192019,0.066092934,0.922343702,5.69e-10,-0.503284625,5.518783,0.015074462835138,0,195.8966675,195.8966675,129.34629408905394,1.2646135947446695,4116901815.01475,5.72228918822267e-10,2.915073406956392e-12,0.0077104779411764,2720000000.0,,1.2646135947446695,252,126,0,193.0323181,-0.011929345675309455
2024-06-24,0.0,0.0,0.2333333333333333,0.2333333333333333,197.8099976,199.2299957,197.1000061,198.8800049,9785900.0,195.5693817,0.01326654,0.1558887313623022,0.017461493,0.1061380193972344,0.035976138,-0.280781062,1.34e-09,0.649981682,5.601381,0.0107485660450951,0,198.40333556666667,198.40333556666667,129.38319644765227,1.2646135947446695,1946219839.9509096,1.3343263266536548e-09,6.70920300572486e-12,0.0035977573529411,2720000000.0,,1.2646135947446695,252,126,0,195.5693817,0.013143206406948327
2024-06-26,0.0,0.0,0.3317,0.13291666666666666,197.4499969,197.9400024,196.2799988,197.4299927,7758600.0,194.1434937,-0.003236503,0.2309225194308404,0.008407636,0.1898767209572993,0.066092934,-0.402319565,4.16e-10,-0.730183498,5.270805,0.0084217117089289,0,197.21666463333327,197.21666463333327,129.43804164855038,1.2646135947446695,1531780341.36222,4.1715038795659007e-10,2.112902818116703e-12,0.0028524264705882,2720000000.0,,1.2646135947446695,252,126,0,194.1434937,-0.003231271581841222
2024-06-27,0.0,0.0,0.23829999999999998,0.35946666666666666,197.4400024,199.8600006,196.8999939,199.1699982,7913500.0,195.854538,0.008774687,0.2316124603278369,0.014926536,0.189874932243398,0.066092934,-0.361371989,1.11e-09,0.308333642,5.301538,0.0149208929379597,0,198.6433309,198.6433309,129.46791045889373,1.2646135947446695,1576131780.7557,1.1088250458077964e-09,5.567229280658781e-12,0.002909375,2720000000.0,,1.2646135947446695,252,126,0,195.854538,0.00881329715145629
2024-06-28,0.3333333333333333,0.3333333333333333,0.39977222222222225,0.26132222222222223,200.0099945,202.6000061,199.3000031,202.2599945,15307600.0,198.8931122,0.005896571,0.1496244241790331,0.009468582,0.1002694210886921,0.035926934,-0.632302685,1.01e-09,0.159098832,5.298507,0.0164220100744401,0,201.3866679,201.3866679,129.52790294840798,1.2646135947446695,3096115091.8082,1.0057308134521414e-09,4.972465345598244e-12,0.005627794117647,2720000000.0,,1.2646135947446695,252,126,0,198.8931122,0.0155144436837098
2024-07-01,0.6666666666666666,0.6666666666666666,0.4769555555555556,0.3472527777777778,202.8399963,207.0899963,202.6600037,205.4499969,10205800.0,202.0299988,0.015648639,0.2350031575430874,0.021700227,0.189140395880386,0.066092934,0.074415537,1.55e-09,0.951295208,5.475892,0.0216229046979865,0,205.0666656333333,205.0666656333333,129.56989074229375,1.2646135947446695,2096781578.36202,1.5333084128632734e-09,7.463170776340244e-12,0.0037521323529411,2720000000.0,,1.2646135947446695,252,126,0,202.0299988,0.01577172062572818
2024-07-02,1.0,1.0,0.349625,0.29955,205.2899933,208.8600006,204.7700043,208.8300018,7802900.0,205.3537292,0.016317806,0.2365163513534767,0.019752711,0.189140395880386,0.066092934,-0.277296432,2.11e-09,1.789934083,5.757218,0.0197761102992941,0,207.4866689,207.4866689,129.60298926720978,1.2646135947446695,1629479621.04522,2.091248894641736e-09,1.0014120943429193e-11,0.0028687132352941,2720000000.0,,1.2646135947446695,252,126,0,205.3537292,0.01645166767184092
2024-07-03,0.5,0.5,0.3086291666666667,0.3245,209.5500031,210.3800049,207.6499939,208.6900024,5560900.0,205.2160645,0.005298824,0.1464875104699721,0.009774789,0.0975151322925944,0.035926934,-0.000332218,1.21e-10,-1.170960498,5.460522,0.0130613162109742,0,208.90666706666664,208.90666706666664,129.62699022473817,1.2646135947446695,1160504234.34616,1.2059270981315975e-10,5.778557114682353e-13,0.0020444485294117,2720000000.0,,1.2646135947446695,252,126,0,205.2160645,-0.0006703783784999251
2024-07-05,-1.0,-1.0,0.55945,0.18331666666666668,206.9900055,207.3699951,204.5200043,204.7899933,8093100.0,202.4968567,-0.001175021,0.1467094958719461,0.006233446,0.0975448607478325,0.035926934,0.069195013,1.64e-09,1.088158719,5.621407,0.0138386015885385,0,205.55999756666665,205.55999756666665,129.66042084350013,1.2646135947446695,1657385894.77623,1.6481982182352864e-09,8.04823610605239e-12,0.0029754044117647,2720000000.0,,1.2646135947446695,252,126,0,202.4968567,-0.013250462660538864
